INDICATOR_code,Indicator,LOCATION,Country,Time,Value,Flag Codes,Flags
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",CRI,Costa Rica,2014,48037.06258,,
45942,GERD - Social sciences and humanities (sub-total) (in '000 local currency),OMN,Oman,2011,2829.98808,+,National Estimation
45942,GERD - Social sciences and humanities (sub-total) (in '000 local currency),OMN,Oman,2012,4674.77836,,
45942,GERD - Social sciences and humanities (sub-total) (in '000 local currency),OMN,Oman,2013,4196.81667,,
45942,GERD - Social sciences and humanities (sub-total) (in '000 local currency),OMN,Oman,2014,4255.28221,,
45942,GERD - Social sciences and humanities (sub-total) (in '000 local currency),OMN,Oman,2015,9682.26441,,
45942,GERD - Social sciences and humanities (sub-total) (in '000 local currency),OMN,Oman,2016,5319.222,,
45942,GERD - Social sciences and humanities (sub-total) (in '000 local currency),OMN,Oman,2017,5209.59433,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),MNE,Montenegro,2011,6943.126,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),MNE,Montenegro,2015,9381.75665,,
21644,GERD - Agricultural and veterinary sciences (in '000 local currency),QAT,Qatar,2012,70710,,
21644,GERD - Agricultural and veterinary sciences (in '000 local currency),QAT,Qatar,2015,28440,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),MUS,Mauritius,2012,548900,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),BIH,Bosnia and Herzegovina,2012,57896,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),BIH,Bosnia and Herzegovina,2013,77020,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),BIH,Bosnia and Herzegovina,2014,38926.874,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),BIH,Bosnia and Herzegovina,2015,53117.009,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),BIH,Bosnia and Herzegovina,2016,44089,,
21643,GERD - Medical and health sciences (in '000 local currency),PRI,Puerto Rico,2013,163784,,
21643,GERD - Medical and health sciences (in '000 local currency),PRI,Puerto Rico,2015,159100,,
EXPP_FS_NATSCI,GERD - Natural sciences %,KAZ,Kazakhstan,2011,27.24075,,
EXPP_FS_NATSCI,GERD - Natural sciences %,KAZ,Kazakhstan,2013,36.25818,,
EXPP_FS_NATSCI,GERD - Natural sciences %,KAZ,Kazakhstan,2014,35.50513,,
EXPP_FS_NATSCI,GERD - Natural sciences %,KAZ,Kazakhstan,2015,36.55576,,
EXPP_FS_NATSCI,GERD - Natural sciences %,KAZ,Kazakhstan,2016,35.27968,,
21647,GERD - Not specified fields (in '000 local currency),IRL,Ireland,2011,9300,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),MDG,Madagascar,2011,15936818,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),MDG,Madagascar,2016,3150000,,
21641,GERD - Natural sciences (in '000 local currency),KAZ,Kazakhstan,2011,11809300,,
21641,GERD - Natural sciences (in '000 local currency),KAZ,Kazakhstan,2013,22361381.7,,
21641,GERD - Natural sciences (in '000 local currency),KAZ,Kazakhstan,2014,23556800,,
21641,GERD - Natural sciences (in '000 local currency),KAZ,Kazakhstan,2015,25334200,,
21641,GERD - Natural sciences (in '000 local currency),KAZ,Kazakhstan,2016,23496300,,
EXPP_FS_SSCIH,GERD - Social sciences and humanities (sub-total) %,MNE,Montenegro,2011,32.45404,,
EXPP_FS_SSCIH,GERD - Social sciences and humanities (sub-total) %,MNE,Montenegro,2015,31.35886,,
EXPPPP_CONST_FS_FONS,"GERD - Not specified fields (in '000 PPP$, constant prices - 2005)",IRL,Ireland,2011,9702.69672,,
45942,GERD - Social sciences and humanities (sub-total) (in '000 local currency),SLV,El Salvador,2011,3850,,
45942,GERD - Social sciences and humanities (sub-total) (in '000 local currency),SLV,El Salvador,2012,2925.6,,
45942,GERD - Social sciences and humanities (sub-total) (in '000 local currency),SLV,El Salvador,2013,3660,,
45942,GERD - Social sciences and humanities (sub-total) (in '000 local currency),SLV,El Salvador,2014,9226.29,,
45942,GERD - Social sciences and humanities (sub-total) (in '000 local currency),SLV,El Salvador,2015,4978,,
EXPP_FS_NSCIE,GERD - Natural sciences and engineering (sub-total) %,MOZ,Mozambique,2015,78.75521,,
EXPP_FS_NATSCI,GERD - Natural sciences %,MUS,Mauritius,2012,13.9923,,
EXPPPP_CONST_FS_NATSCI,"GERD - Natural sciences (in '000 PPP$, constant prices - 2005)",QAT,Qatar,2012,222831.3101,,
EXPPPP_CONST_FS_NATSCI,"GERD - Natural sciences (in '000 PPP$, constant prices - 2005)",QAT,Qatar,2015,68958.62457,,
EXPP_FS_SOSCI,GERD - Social sciences %,KAZ,Kazakhstan,2011,2.13718,,
EXPP_FS_SOSCI,GERD - Social sciences %,KAZ,Kazakhstan,2013,4.63268,,
EXPP_FS_SOSCI,GERD - Social sciences %,KAZ,Kazakhstan,2014,2.24002,,
EXPP_FS_SOSCI,GERD - Social sciences %,KAZ,Kazakhstan,2015,1.22722,,
EXPP_FS_SOSCI,GERD - Social sciences %,KAZ,Kazakhstan,2016,1.60991,,
EXPPPP_CONST_FS_NSCIE,"GERD - Natural sciences and engineering (sub-total) (in '000 PPP$, constant prices - 2005)",MUS,Mauritius,2012,29921.51416,,
21646,GERD - Humanities and the arts (in '000 local currency),BHR,Bahrain,2014,660.83359,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),QAT,Qatar,2012,2268863.217,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),QAT,Qatar,2015,1645680,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),LKA,Sri Lanka,2013,9169270,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),LKA,Sri Lanka,2014,9563360,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),LKA,Sri Lanka,2015,10927300,,
EXPPPP_CONST_FS_NSCIE,"GERD - Natural sciences and engineering (sub-total) (in '000 PPP$, constant prices - 2005)",MDG,Madagascar,2011,21061.89032,,
EXPPPP_CONST_FS_NSCIE,"GERD - Natural sciences and engineering (sub-total) (in '000 PPP$, constant prices - 2005)",MDG,Madagascar,2016,3069.61537,,
EXPP_FS_SOSCI,GERD - Social sciences %,BIH,Bosnia and Herzegovina,2012,3.40342,,
EXPP_FS_SOSCI,GERD - Social sciences %,BIH,Bosnia and Herzegovina,2013,7.48821,,
EXPP_FS_SOSCI,GERD - Social sciences %,BIH,Bosnia and Herzegovina,2014,35.32368,,
EXPP_FS_SOSCI,GERD - Social sciences %,BIH,Bosnia and Herzegovina,2015,1.69615,,
EXPP_FS_SOSCI,GERD - Social sciences %,BIH,Bosnia and Herzegovina,2016,14.02988,,
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",SLV,El Salvador,2011,6814.60581,,
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",SLV,El Salvador,2012,5049.67967,,
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",SLV,El Salvador,2013,6293.33755,,
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",SLV,El Salvador,2014,15742.69074,,
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",SLV,El Salvador,2015,8478.0597,,
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",BHR,Bahrain,2014,19682.09362,,
EXPPPP_CONST_FS_MEDSCI,"GERD - Medical and health sciences (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2011,25169.99886,,
EXPPPP_CONST_FS_MEDSCI,"GERD - Medical and health sciences (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2013,33398.95881,,
EXPPPP_CONST_FS_MEDSCI,"GERD - Medical and health sciences (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2014,25579.00213,,
EXPPPP_CONST_FS_MEDSCI,"GERD - Medical and health sciences (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2015,24584.35715,,
EXPPPP_CONST_FS_MEDSCI,"GERD - Medical and health sciences (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2016,18015.54604,,
EXPP_FS_SSCIH,GERD - Social sciences and humanities (sub-total) %,BWA,Botswana,2012,4.64892,,
EXPPPP_CONST_FS_SOSCI,"GERD - Social sciences (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2011,10289.90158,,
EXPPPP_CONST_FS_SOSCI,"GERD - Social sciences (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2013,27655.30464,,
EXPPPP_CONST_FS_SOSCI,"GERD - Social sciences (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2014,13600.77026,,
EXPPPP_CONST_FS_SOSCI,"GERD - Social sciences (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2015,7643.8531,,
EXPPPP_CONST_FS_SOSCI,"GERD - Social sciences (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2016,8479.85797,,
21647,GERD - Not specified fields (in '000 local currency),PRI,Puerto Rico,2013,15106,,
21647,GERD - Not specified fields (in '000 local currency),PRI,Puerto Rico,2015,8600,,
21645,GERD - Social sciences (in '000 local currency),MUS,Mauritius,2012,49800,,
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",OMN,Oman,2011,13153.50298,+,National Estimation
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",OMN,Oman,2012,21044.74451,,
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",OMN,Oman,2013,19157.21949,,
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",OMN,Oman,2014,19432.19312,,
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",OMN,Oman,2015,54490.85569,,
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",OMN,Oman,2016,32530.1436,,
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",OMN,Oman,2017,29228.03505,,
EXPPPP_CONST_FS_HUM,"GERD - Humanities and the arts (in '000 PPP$, constant prices - 2005)",QAT,Qatar,2012,108165.0194,,
EXPPPP_CONST_FS_HUM,"GERD - Humanities and the arts (in '000 PPP$, constant prices - 2005)",QAT,Qatar,2015,240999.7747,,
EXPPPP_CONST_FS_SSCIH,"GERD - Social sciences and humanities (sub-total) (in '000 PPP$, constant prices - 2005)",BWA,Botswana,2012,3131.55555,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),TGO,Togo,2012,3366666.821,,
45941,GERD - Natural sciences and engineering (sub-total) (in '000 local currency),TGO,Togo,2014,3713928,,
EXPP_FS_NSCIE,GERD - Natural sciences and engineering (sub-total) %,BIH,Bosnia and Herzegovina,2012,83.21126,,
EXPP_FS_NSCIE,GERD - Natural sciences and engineering (sub-total) %,BIH,Bosnia and Herzegovina,2013,89.50991,,
EXPP_FS_NSCIE,GERD - Natural sciences and engineering (sub-total) %,BIH,Bosnia and Herzegovina,2014,55.30866,,
EXPP_FS_NSCIE,GERD - Natural sciences and engineering (sub-total) %,BIH,Bosnia and Herzegovina,2015,84.99492,,
EXPP_FS_NSCIE,GERD - Natural sciences and engineering (sub-total) %,BIH,Bosnia and Herzegovina,2016,68.2741,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,BHR,Bahrain,2014,,n,Magnitude nil or negligible
EXPPPP_CUR,GERD in '000 current PPP$,QAT,Qatar,2012,1288403.548,,
EXPPPP_CUR,GERD in '000 current PPP$,QAT,Qatar,2015,1612850.239,,
EXPPPP_CUR_FS_NATSCI,GERD - Natural sciences (in '000 current PPP$),MUS,Mauritius,2012,5436.91439,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),BHR,Bahrain,2014,28821.08279,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),BWA,Botswana,2012,6124.85586,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),KAZ,Kazakhstan,2011,289945.0845,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),KAZ,Kazakhstan,2013,269305.3567,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),KAZ,Kazakhstan,2014,290864.2592,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),KAZ,Kazakhstan,2015,318354.5067,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),KAZ,Kazakhstan,2016,289230.0008,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),PRI,Puerto Rico,2013,129051.0037,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),PRI,Puerto Rico,2015,143758.0134,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),QAT,Qatar,2012,272205.2767,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),QAT,Qatar,2015,470400.1325,,
EXPPPP_CUR_FS_MEDSCI,GERD - Medical and health sciences (in '000 current PPP$),BHR,Bahrain,2014,4324.86482,,
EXPPPP_CUR_FS_MEDSCI,GERD - Medical and health sciences (in '000 current PPP$),PRI,Puerto Rico,2013,207541.9728,,
EXPPPP_CUR_FS_MEDSCI,GERD - Medical and health sciences (in '000 current PPP$),PRI,Puerto Rico,2015,201337.1473,,
EXPPPP_CUR_FS_SOSCI,GERD - Social sciences (in '000 current PPP$),BWA,Botswana,2012,2250.0449,,
EXPPPP_CUR_FS_SOSCI,GERD - Social sciences (in '000 current PPP$),MUS,Mauritius,2012,3105.0268,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),BHR,Bahrain,2014,3248.68326,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),BIH,Bosnia and Herzegovina,2012,3067.924,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),BIH,Bosnia and Herzegovina,2013,3547.29947,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),BIH,Bosnia and Herzegovina,2014,2587.1384,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),BIH,Bosnia and Herzegovina,2015,4744.9853,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),BIH,Bosnia and Herzegovina,2016,6926.63458,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),KAZ,Kazakhstan,2011,22371.01621,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),KAZ,Kazakhstan,2013,38673.01515,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),KAZ,Kazakhstan,2014,46702.98434,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),KAZ,Kazakhstan,2015,33988.0677,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),KAZ,Kazakhstan,2016,25631.18805,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),MUS,Mauritius,2012,1515.10344,,
EXPPPP_CUR_FS_FONS,GERD - Not specified fields (in '000 current PPP$),MUS,Mauritius,2012,,n,Magnitude nil or negligible
EXPPPP_CUR_FS_FONS,GERD - Not specified fields (in '000 current PPP$),PRI,Puerto Rico,2013,19141.85171,,
EXPPPP_CUR_FS_FONS,GERD - Not specified fields (in '000 current PPP$),PRI,Puerto Rico,2015,10883.08905,,
EXPPPP_CONST_FS_NATSCI,"GERD - Natural sciences (in '000 PPP$, constant prices - 2005)",BHR,Bahrain,2014,2092.79414,,
EXPPPP_CONST_FS_NATSCI,"GERD - Natural sciences (in '000 PPP$, constant prices - 2005)",MUS,Mauritius,2012,4753.42692,,
EXPPPP_CONST_FS_NATSCI,"GERD - Natural sciences (in '000 PPP$, constant prices - 2005)",PRI,Puerto Rico,2013,73026.85018,,
EXPPPP_CONST_FS_NATSCI,"GERD - Natural sciences (in '000 PPP$, constant prices - 2005)",PRI,Puerto Rico,2015,67932.23432,,
EXPPPP_CONST_FS_ENGTECH,"GERD - Engineering and technology (in '000 PPP$, constant prices - 2005)",BHR,Bahrain,2014,24360.24827,,
EXPPPP_CONST_FS_ENGTECH,"GERD - Engineering and technology (in '000 PPP$, constant prices - 2005)",BWA,Botswana,2012,5354.88563,,
EXPPPP_CONST_FS_ENGTECH,"GERD - Engineering and technology (in '000 PPP$, constant prices - 2005)",PRI,Puerto Rico,2013,111034.4796,,
EXPPPP_CONST_FS_ENGTECH,"GERD - Engineering and technology (in '000 PPP$, constant prices - 2005)",PRI,Puerto Rico,2015,120204.0782,,
EXPPPP_CONST_FS_MEDSCI,"GERD - Medical and health sciences (in '000 PPP$, constant prices - 2005)",BHR,Bahrain,2014,3655.47615,,
EXPPPP_CONST_FS_MEDSCI,"GERD - Medical and health sciences (in '000 PPP$, constant prices - 2005)",MUS,Mauritius,2012,1499.07386,,
EXPPPP_CONST_FS_MEDSCI,"GERD - Medical and health sciences (in '000 PPP$, constant prices - 2005)",QAT,Qatar,2012,299920.906,,
EXPPPP_CONST_FS_MEDSCI,"GERD - Medical and health sciences (in '000 PPP$, constant prices - 2005)",QAT,Qatar,2015,251732.7548,,
EXPPPP_CONST_FS_AGSCI,"GERD - Agricultural and veterinary sciences (in '000 PPP$, constant prices - 2005)",BHR,Bahrain,2014,,n,Magnitude nil or negligible
EXPPPP_CONST_FS_AGSCI,"GERD - Agricultural and veterinary sciences (in '000 PPP$, constant prices - 2005)",BIH,Bosnia and Herzegovina,2012,3573.77722,,
EXPPPP_CONST_FS_AGSCI,"GERD - Agricultural and veterinary sciences (in '000 PPP$, constant prices - 2005)",BIH,Bosnia and Herzegovina,2013,3105.57837,,
EXPPPP_CONST_FS_AGSCI,"GERD - Agricultural and veterinary sciences (in '000 PPP$, constant prices - 2005)",BIH,Bosnia and Herzegovina,2014,3032.12039,,
EXPPPP_CONST_FS_AGSCI,"GERD - Agricultural and veterinary sciences (in '000 PPP$, constant prices - 2005)",BIH,Bosnia and Herzegovina,2015,4083.1726,,
EXPPPP_CONST_FS_AGSCI,"GERD - Agricultural and veterinary sciences (in '000 PPP$, constant prices - 2005)",BIH,Bosnia and Herzegovina,2016,4850.49237,,
EXPPPP_CONST_FS_AGSCI,"GERD - Agricultural and veterinary sciences (in '000 PPP$, constant prices - 2005)",MUS,Mauritius,2012,21864.67358,,
EXPPPP_CONST_FS_SOSCI,"GERD - Social sciences (in '000 PPP$, constant prices - 2005)",BWA,Botswana,2012,1967.18639,,
EXPPPP_CONST_FS_SOSCI,"GERD - Social sciences (in '000 PPP$, constant prices - 2005)",QAT,Qatar,2012,233060.977,,
EXPPPP_CONST_FS_SOSCI,"GERD - Social sciences (in '000 PPP$, constant prices - 2005)",QAT,Qatar,2015,381023.0014,,
EXPPPP_CONST_FS_HUM,"GERD - Humanities and the arts (in '000 PPP$, constant prices - 2005)",BHR,Bahrain,2014,2745.86251,,
EXPPPP_CONST_FS_FONS,"GERD - Not specified fields (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2011,,n,Magnitude nil or negligible
EXPPPP_CONST_FS_FONS,"GERD - Not specified fields (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2013,,n,Magnitude nil or negligible
EXPPPP_CONST_FS_FONS,"GERD - Not specified fields (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2014,,n,Magnitude nil or negligible
EXPPPP_CONST_FS_FONS,"GERD - Not specified fields (in '000 PPP$, constant prices - 2005)",KAZ,Kazakhstan,2015,,n,Magnitude nil or negligible
