"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LVA","Latvia","2013","2013",28.19239,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LVA","Latvia","2014","2014",30.33299,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LVA","Latvia","2015","2015",28.78233,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LSO","Lesotho","2011","2011",12.70496,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LSO","Lesotho","2015","2015",21.34664,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LTU","Lithuania","2011","2011",28.25618,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LTU","Lithuania","2012","2012",28.51468,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LTU","Lithuania","2013","2013",30.66155,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LTU","Lithuania","2014","2014",32.1159,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","LTU","Lithuania","2015","2015",37.08758,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MKD","The former Yugoslav Republic of Macedonia","2011","2011",24.04581,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MKD","The former Yugoslav Republic of Macedonia","2012","2012",29.00549,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MKD","The former Yugoslav Republic of Macedonia","2013","2013",31.20685,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MKD","The former Yugoslav Republic of Macedonia","2014","2014",28.76139,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MKD","The former Yugoslav Republic of Macedonia","2015","2015",25.85873,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MKD","The former Yugoslav Republic of Macedonia","2016","2016",26.43349,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MKD","The former Yugoslav Republic of Macedonia","2017","2017",23.85088,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MDG","Madagascar","2011","2011",11.85828,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MDG","Madagascar","2014","2014",2.44377,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MDG","Madagascar","2016","2016",2.34625,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MDG","Madagascar","2017","2017",2.16543,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MYS","Malaysia","2011","2011",77.94972,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MYS","Malaysia","2012","2012",85.19366,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MYS","Malaysia","2014","2014",97.29423,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MYS","Malaysia","2015","2015",98.99577,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MLT","Malta","2011","2011",53.81071,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MLT","Malta","2012","2012",59.34522,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MLT","Malta","2013","2013",60.36768,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MLT","Malta","2014","2014",61.90258,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MLT","Malta","2015","2015",67.98775,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MDA","Republic of Moldova","2011","2011",15.91021,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MDA","Republic of Moldova","2012","2012",16.44621,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MDA","Republic of Moldova","2013","2013",15.68369,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MDA","Republic of Moldova","2014","2014",16.85832,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MDA","Republic of Moldova","2015","2015",16.41182,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MDA","Republic of Moldova","2016","2016",16.08298,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MDA","Republic of Moldova","2017","2017",15.57109,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MNG","Mongolia","2011","2011",27.98566,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MNG","Mongolia","2012","2012",32.15774,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MNG","Mongolia","2013","2013",33.29489,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MNG","Mongolia","2014","2014",34.68412,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MNG","Mongolia","2015","2015",25.05998,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MNG","Mongolia","2016","2016",34.1675,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MNG","Mongolia","2017","2017",24.17415,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MOZ","Mozambique","2015","2015",38.6721,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NIC","Nicaragua","2011","2011",24.18443,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","NIC","Nicaragua","2012","2012",27.86129,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PAK","Pakistan","2011","2011",42.34969,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PAK","Pakistan","2013","2013",34.84708,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PAK","Pakistan","2015","2015",23.96208,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PAN","Panama","2011","2011",176.90299,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PAN","Panama","2012","2012",104.418,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PAN","Panama","2013","2013",66.08103,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PRY","Paraguay","2011","2011",18.58753,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PRY","Paraguay","2012","2012",21.48903,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PRY","Paraguay","2014","2014",31.82848,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PRY","Paraguay","2015","2015",33.0352,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PRY","Paraguay","2016","2016",50.41812,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PHL","Philippines","2011","2011",40.06486,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","PHL","Philippines","2013","2013",28.64882,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ROU","Romania","2011","2011",47.03346,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ROU","Romania","2012","2012",42.42771,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ROU","Romania","2013","2013",35.50338,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ROU","Romania","2014","2014",36.28762,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","ROU","Romania","2015","2015",48.62218,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","RUS","Russian Federation","2011","2011",57.44071,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","RUS","Russian Federation","2012","2012",60.72364,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","RUS","Russian Federation","2013","2013",62.32002,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","RUS","Russian Federation","2014","2014",64.67124,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","RUS","Russian Federation","2015","2015",63.48001,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","RUS","Russian Federation","2016","2016",64.80328,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SAU","Saudi Arabia","2013","2013",304.79487,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SYC","Seychelles","2016","2016",32.13692,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SGP","Singapore","2011","2011",195.70623,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SGP","Singapore","2012","2012",187.25621,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SGP","Singapore","2013","2013",186.51711,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SGP","Singapore","2014","2014",208.95137,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SVN","Slovenia","2011","2011",101.73106,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SVN","Slovenia","2012","2012",106.41997,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SVN","Slovenia","2013","2013",107.68407,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SVN","Slovenia","2014","2014",101.35233,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SVN","Slovenia","2015","2015",103.39561,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TJK","Tajikistan","2011","2011",11.94778,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TJK","Tajikistan","2012","2012",8.55937,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TJK","Tajikistan","2013","2013",9.71919,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TJK","Tajikistan","2014","2014",9.32466,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TJK","Tajikistan","2015","2015",8.87236,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TJK","Tajikistan","2016","2016",8.82621,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TJK","Tajikistan","2017","2017",10.37951,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TZA","United Republic of Tanzania","2013","2013",175.15446,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","THA","Thailand","2011","2011",57.48037,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","THA","Thailand","2014","2014",42.85094,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","THA","Thailand","2015","2015",53.06393,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","THA","Thailand","2016","2016",54.80848,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TTO","Trinidad and Tobago","2011","2011",14.67161,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TTO","Trinidad and Tobago","2012","2012",17.9811,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TTO","Trinidad and Tobago","2013","2013",17.61915,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TTO","Trinidad and Tobago","2014","2014",25.40891,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TTO","Trinidad and Tobago","2015","2015",26.4754,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TTO","Trinidad and Tobago","2016","2016",23.95618,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TUN","Tunisia","2011","2011",25.33631,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TUN","Tunisia","2012","2012",22.46763,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TUN","Tunisia","2013","2013",20.87408,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TUN","Tunisia","2014","2014",20.57878,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TUN","Tunisia","2015","2015",19.67101,"+","National Estimation"
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","TUN","Tunisia","2016","2016",17.63154,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","UGA","Uganda","2014","2014",49.68383,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","UKR","Ukraine","2011","2011",35.33347,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","UKR","Ukraine","2012","2012",37.01943,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","UKR","Ukraine","2013","2013",39.19572,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","UKR","Ukraine","2014","2014",34.97098,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","UKR","Ukraine","2015","2015",32.52013,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","UKR","Ukraine","2016","2016",22.1317,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","UKR","Ukraine","2017","2017",22.55301,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","URY","Uruguay","2011","2011",74.50834,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","URY","Uruguay","2012","2012",73.40714,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","URY","Uruguay","2013","2013",78.14598,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","URY","Uruguay","2014","2014",88.6007,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","URY","Uruguay","2015","2015",96.52106,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","URY","Uruguay","2016","2016",95.29492,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MAC","China, Macao Special Administrative Region","2011","2011",35.00724,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MAC","China, Macao Special Administrative Region","2012","2012",31.90409,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MAC","China, Macao Special Administrative Region","2013","2013",31.97169,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MAC","China, Macao Special Administrative Region","2014","2014",43.27239,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MAC","China, Macao Special Administrative Region","2015","2015",43.15602,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MAC","China, Macao Special Administrative Region","2016","2016",51.34205,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MAC","China, Macao Special Administrative Region","2017","2017",36.11799,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SRB","Serbia","2011","2011",39.88482,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SRB","Serbia","2012","2012",50.77048,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SRB","Serbia","2013","2013",37.76315,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SRB","Serbia","2014","2014",37.91234,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SRB","Serbia","2015","2015",39.85732,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SRB","Serbia","2016","2016",41.52126,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","SRB","Serbia","2017","2017",45.29832,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MNE","Montenegro","2011","2011",12.91881,,
"EXPRESPPP_CONST_THC","GERD per researcher, HC (in '000 PPP$, constant prices - 2005)","MNE","Montenegro","2015","2015",14.24037,,
"20600","GERD - Total (in '000 local currency)","BMU","Bermuda","2011","2011",16536,,
"20600","GERD - Total (in '000 local currency)","BMU","Bermuda","2012","2012",14896,,
"20600","GERD - Total (in '000 local currency)","BMU","Bermuda","2013","2013",12692,,
"20600","GERD - Total (in '000 local currency)","BMU","Bermuda","2014","2014",12240,,
"20600","GERD - Total (in '000 local currency)","BMU","Bermuda","2015","2015",12981,,
